scene_id,im_id,obj_id,score,R,t,time
000002,000003,12,0.8759647011756897,-0.414779219798312 0.9098506181165263 -0.011404014051151934 0.7918224352429971 0.35474151295984635 -0.4971676679238193 -0.4483028327697178 -0.21524477158791647 -0.8675795401199318,-65.28164282600781 119.02438005334592 984.9057559506738,-1
000002,000008,12,0.6875402927398682,-0.3590771916989659 0.9166210443082551 0.17569698783083237 0.8546898966716389 0.3985746615839266 -0.33263105638331714 -0.37492499373742355 0.03072621477667037 -0.9265458158107944,-235.8779688854246 226.93190561172554 963.8009254578277,-1
000002,000017,12,0.812978208065033,-0.49008204580631154 0.8715563055535145 0.014463562085794246 0.4382293491472336 0.2606949245334268 -0.8602285707115889 -0.7535082122474132 -0.4152442203961664 -0.5097034544745478,-138.52804521190507 112.70093934576894 948.7818175564678,-1
000002,000027,12,0.8719652891159058,-0.3986748334780277 0.9143100531439863 0.07138279814568899 0.4194496818723501 0.25100610906089926 -0.8723863235925311 -0.8155491043024028 -0.3178569803133935 -0.48357687965575824,-13.008133519329206 170.5996375250083 932.2818070171846,-1
000002,000036,12,0.8615114092826843,-0.3819678971034419 0.9213877351459355 0.07172982019368027 0.7667084992546561 0.35926516706117895 -0.5320588472219743 -0.5160025220413631 -0.1482335362161561 -0.8436635680102622,-107.059683101557 197.24705151514775 938.4127635543105,-1
000002,000038,12,0.8471408486366272,-0.10232643491459492 0.9901057610857871 0.09602021965400728 0.9100742106951321 0.13215007112312527 -0.3928120284942731 -0.40161453129250924 0.04719047114500463 -0.9145921646765902,-22.670058895807973 257.08560666563517 938.0123344658513,-1
000002,000039,12,0.8469932079315186,-0.015605015027625235 0.9956593913222151 0.09175434582549266 0.8570553933279548 0.0605834402811134 -0.5116499775541576 -0.5149878991524488 0.07065425136240025 -0.8542806567463452,22.839187044956915 290.6422726513019 891.7113931499555,-1
000002,000041,12,0.8270117044448853,-0.015537344751647808 0.9997921359378915 0.01320135730964811 0.7686614769312695 0.020387230703039272 -0.6393308178917239 -0.6394670631079508 0.00021387147919477156 -0.7688184632662527,77.0909870813606 212.9078709134906 881.6558769707511,-1
000002,000047,12,0.8124163746833801,0.040025714948131896 0.9988814064795116 0.025176932545558417 0.6483343371563347 -0.006789800151625336 -0.7613254795932927 -0.7603029195044216 0.04679566650250527 -0.6478808811731052,69.53068891677324 116.62856950198484 834.5857142045535,-1
000002,000058,12,0.824666440486908,0.14731240560937298 0.9491157939848582 -0.2783491777643181 0.4575374606924014 -0.31488988285363795 -0.8315670951520218 -0.8769028037455058 -0.004855026767661086 -0.4806432164281076,27.49841131877692 157.4494471666021 862.2785751619617,-1
000002,000061,12,0.7739838361740112,0.20267361533954964 0.9533658948820163 -0.22364453072008905 0.4047299356131662 -0.2895175143427178 -0.8673945400493233 -0.8916933805203214 0.08528235083900387 -0.4445332785873457,146.63200669189743 60.704637609618565 824.6229358805056,-1
000002,000062,12,0.8022847771644592,0.4581095849795531 0.8793297489463435 -0.13005691357179888 0.4700163620303065 -0.36381100866008587 -0.8041928682856665 -0.7544668498838485 0.3072795837599563 -0.5799646798130478,-18.219802609085125 53.98946119054632 888.4439910172479,-1
000002,000064,12,0.7335199117660522,0.4118651229278262 0.9026854621106156 -0.12460367976023456 0.3502188541326948 -0.28304318512795335 -0.8928792245105749 -0.8412573177842966 0.32410725361640347 -0.43271308441922995,-7.379297095975443 65.39507178296137 882.055277092777,-1
000002,000065,12,0.5114043354988098,0.292301432328415 0.7880145596563646 -0.541842160069095 -0.030323803484654743 -0.5586650021903843 -0.8288388759402165 -0.9558453533919495 0.25870150578843476 -0.13940298168193999,29.534296226250586 112.089032220987 1055.5182269018242,-1
000002,000069,12,0.7938791513442993,0.22394700608684648 0.9609666071627787 -0.16245281894382718 0.06928794221889922 -0.18196312471383336 -0.9808611534297036 -0.9721352372627012 0.2084048971651959 -0.10733349574925666,-112.14292162643447 125.80450682228249 1107.30163108013,-1
000002,000072,12,0.8375939130783081,-0.27031085989927917 0.8118146848680423 -0.5175799034478773 0.4337569691723518 -0.37725456592137596 -0.8182505020993818 -0.8595271553097833 -0.44568588705957035 -0.2501542711228337,-58.87577436775965 161.51037535720704 874.1033002436872,-1
000002,000079,12,0.7765958905220032,-0.8999438285585981 0.40680377840934856 -0.15688145623740965 0.35411129599580793 0.47203158524823974 -0.8073359725518263 -0.25437432159607226 -0.7821105218573086 -0.5688557252174109,-23.213542034666215 93.1486569175273 1072.553443689969,-1
000002,000089,12,0.8332370519638062,-0.5567389195649561 0.5612187651089604 -0.612433892866176 0.6354201867417089 -0.18715792847419777 -0.7491415727954088 -0.5350541670922461 -0.8062291284112851 -0.2524116296417467,-128.34626774364793 149.96810322201688 987.6919187863167,-1
