scene_id,im_id,obj_id,score,R,t,time
000002,000003,10,0.3439512848854065,0.041040120180800166 0.998804941805518 0.026540474005206816 0.8443941260750618 -0.020470555563445902 -0.5353312210256901 -0.5341481708154376 0.04438067800067333 -0.8442251400158152,373.7776371009885 -155.06189047648326 1136.106860544909,-1
000002,000008,10,0.237378790974617,0.6072102104344506 -0.6976926512823859 0.38015881509009564 0.038772766082613486 -0.451873875939236 -0.8912388416434484 0.7935946275992884 0.555909133393406 -0.24733095733316413,-54.25832432087357 -84.29642733225106 1774.362323370108,-1
000002,000017,10,0.7901115417480469,-0.08384089217023138 0.9942844502321725 -0.06609944649243621 0.43649148877340205 -0.02298635784987413 -0.8994147027824133 -0.8957934388174982 -0.10425957691888232 -0.43206950319620696,330.7739199127592 -16.50804904064566 1136.2757782003355,-1
000002,000027,10,0.6655902862548828,-0.016433455548663378 0.9989821381772745 0.042007489111959284 0.43907099893359675 0.04495566426819997 -0.8973269449568864 -0.898302064694379 0.003698087744513634 -0.4393628622367285,477.82581096069003 74.70814493833666 1200.198312822176,-1
000002,000036,10,0.2803697884082794,0.08565823618289725 0.8574080104560189 0.5074585403556496 0.20346320958707348 0.4835434563222557 -0.8513450817338721 -0.9753283492847736 0.17617386143744002 -0.13303150614670245,254.66397089556307 7.557125067777207 2649.0470706740352,-1
000002,000038,10,0.23450160026550293,0.46188230776226924 0.7266657557015932 -0.5085485358024671 0.15038611109831324 -0.629234228387475 -0.7625275755107781 -0.8740988224250885 0.2757193597052119 -0.3999125945988973,152.55497239742485 -162.24757089885858 1400.1129357949083,-1
000002,000039,10,0.265408456325531,-0.08233544871646936 0.8577200388964725 -0.5074812398109821 -0.0721252565486763 -0.5130032213717564 -0.8553511806445284 -0.993991358741335 -0.03382350865352152 0.10410162827698621,251.41199012589368 15.663895349705989 1985.6554122523778,-1
000002,000041,10,0.35982057452201843,-0.07918631688766165 0.6832945658141321 0.7258361134213726 0.17115828368497105 -0.7079903249053017 0.6851675282487493 0.98205619449387 0.17848875642281337 -0.06088837891466481,1347.22046731068 -703.3893822247882 6831.235972135018,-1
000002,000047,10,0.31024160981178284,0.9691348543995296 0.11972038269278379 -0.21551024095364002 0.05715326944508192 -0.9594609158330605 -0.275985968448622 -0.23981479891729046 0.25515050647937054 -0.9366894262580214,-675.6984241862476 -24.897420644279936 1213.3795156504716,-1
000002,000058,10,0.6052761673927307,0.4118159506051655 0.8441981914131924 -0.3431283090067895 0.23547333311893565 -0.4623336273287548 -0.8548683678970084 -0.8803180858172929 0.27125086295850004 -0.3891825241801672,315.471880686019 -135.83446184703715 1343.828686672219,-1
000002,000061,10,0.4295204281806946,0.9491359356871211 -0.28460958443569195 0.1346787289614659 -0.29449802887910015 -0.9537738021184077 0.05988693829977631 0.11140864676342657 -0.09650346542968935 -0.989077951723929,157.7080453011389 -511.5896624447091 3667.6079180329493,-1
000002,000062,10,0.37639012932777405,0.13959274656282805 0.21631373215143523 0.9662930375355933 0.17929523447001522 -0.9652389140052482 0.19017638598499034 0.9738414059811734 0.14670449268065003 -0.17352437242049001,-525.1545036991733 -458.839932818022 2965.884797833285,-1
000002,000064,10,0.413178950548172,0.4842968929676197 0.8744889283226779 -0.02693758903399396 0.14231570006582184 -0.10911965766060927 -0.9837881590194133 -0.8632512733710185 0.4726119069099781 -0.17729981520077542,92.75300527032655 -118.33917434686865 1238.609592324542,-1
000002,000065,10,0.3816739022731781,0.1242952052125077 -0.8022878796781499 0.583853457712395 -0.964364950234158 0.04082944837374425 0.2614061952314176 -0.23356143671644694 -0.5955393473709647 -0.7686234064949593,254.56993354014315 225.32692194439738 5445.392844518714,-1
000002,000069,10,0.3074529767036438,0.9185358167059479 0.33402999930355165 -0.2114613747084954 -0.22163810004778212 -0.00782249846477634 -0.9750976162031049 -0.3273660123402347 0.9425299825910249 0.06684852938857677,-601.4636912950052 126.79304536418374 1130.4777169582746,-1
000002,000072,10,0.8161991238594055,-0.17939186170669164 -0.8684342957252971 -0.46221254197773 -0.0707562107240916 0.4800072030877741 -0.8744064521878944 0.9812299009902702 -0.12415699332683527 -0.14755650582290514,279.06052692202945 -104.90850794888681 1288.8308348869348,-1
000002,000079,10,0.6764238476753235,0.6256215655799251 -0.7738661078501432 -0.09863520569347567 -0.42062204981895285 -0.22812736173911796 -0.878085985557253 0.6570195947515005 0.5908376714012239 -0.46822654577218703,566.1051219096777 74.82996250867154 994.7454317571013,-1
000002,000089,10,0.6581899523735046,0.24555324861863126 -0.7371712730701886 -0.6295094250707564 -0.43059826052370365 0.4988626245723887 -0.7521444142175814 0.8684979793452586 0.4557571677602289 -0.1949273298139007,320.52815937928466 -221.75241787344154 1003.603331532858,-1
000002,000096,10,0.6193364858627319,0.5735661220121056 -0.8130246188428139 -0.10006434347704413 -0.07538172981154151 0.06925044662983515 -0.9947471892155253 0.8156834548344194 0.578096311004547 -0.02156749202665975,480.002929373061 127.56905364929906 1021.7328394254642,-1
000002,000102,10,0.554530680179596,-0.6782345165562507 0.7113267904643275 0.18442379922186838 0.34048262609856894 0.5265992926151498 -0.7789510680025069 -0.6512062053426175 -0.46551840155351837 -0.5993522302772605,479.31799214180637 55.16707072023344 899.7547017573638,-1
000002,000107,10,0.46771323680877686,-0.2645957582592675 0.9561955650817768 0.12521631694449953 0.5168901547762481 0.250238168200964 -0.8186607521255753 -0.8141336822700497 -0.15189108101981447 -0.5604600314920258,619.309300555547 321.63253695525606 1649.1952675209864,-1
000002,000110,10,0.7582768797874451,0.4594129468665944 -0.8873222756483548 0.039986540105103385 -0.34648770241695326 -0.22048320494279494 -0.9117748781426118 0.8178545202694503 0.4050263392378067 -0.40873909551014176,420.36090671479366 104.41092748895409 971.2449501682489,-1
000002,000115,10,0.6626191139221191,0.6652122487495798 -0.7134673457034413 -0.22012953170443408 -0.29329106850404907 0.0214378553178175 -0.9557828035150694 0.6866389249447489 0.7003604536053266 -0.19499287621977657,408.58931809402577 -38.44594079409376 971.1043658154026,-1
000002,000124,10,0.37382838129997253,-0.21800612678996756 0.9756821218065552 0.022753590246272562 0.9475170290647856 0.2171842279526075 -0.23461136110783753 -0.23384783153640554 -0.02958729990533636 -0.9718229177015911,400.96488253116024 -86.67463743391613 959.4181067351273,-1
000002,000126,10,0.3039408028125763,-0.1477338094206777 -0.10234643080000455 0.9837174033514678 -0.6411584764245006 -0.7474105674543852 -0.17404956698172686 0.753054134616541 -0.6564317571233231 0.044797528692090416,302.1450891634299 -157.95022825938742 1027.9353322002605,-1
000002,000136,10,0.4842378795146942,0.6333467653312663 -0.7569194928103001 -0.16107376027218 -0.7449444525486383 -0.5399497211380908 -0.39180615265703483 0.2095939824074906 0.3681401635881311 -0.9058383865192912,-968.7076963143147 -679.8684876438817 1889.3305985454474,-1
000002,000156,10,0.6458088755607605,0.6835719244302878 -0.7273286206088614 -0.0610123083802252 -0.36785602417433355 -0.27111075082729674 -0.8894835053358277 0.630405718255573 0.630469696677858 -0.45287591232213353,330.80106223670714 105.90346122330287 925.7558677548939,-1
000002,000175,10,0.33953332901000977,0.7051342730907014 -0.06053868756444082 0.7064847657386698 -0.13004689633885358 -0.9904896302696229 0.044923235424198696 0.6970462406938865 -0.12355306405072082 -0.7063010538702312,427.8751917008856 -836.0347121758185 1880.2902263202989,-1
000002,000176,10,0.36021336913108826,-0.0625595703198103 -0.21442284751344043 -0.9747354218584802 0.11539036873868569 -0.9716528870507735 0.2063388714911671 -0.9913482551372911 -0.09956660861014645 0.08552851855447363,392.41203213538677 -492.1552004330839 1263.746736205553,-1
