scene_id,im_id,obj_id,score,R,t,time
000002,000003,1,0.5152067542076111,0.7445106716407811 0.6605465129449455 -0.09686157158164418 0.5516181005737562 -0.6903747831504969 -0.4680813283066371 -0.3760602756638812 0.29506094798562793 -0.878360806298544,167.69580672252326 -122.92167497292691 1157.8449890837799,-1
000002,000008,1,0.7845876216888428,0.9189158938464028 0.3876179597085432 0.07311564366025061 0.3877043839922487 -0.8533994690722948 -0.3484173601018128 -0.0726559747691645 0.34851350547505555 -0.9344835182237463,-26.487834725818573 -17.403162882998974 1098.5528655095259,-1
000002,000017,1,0.638901948928833,0.8409151811815005 0.5351804280268757 -0.08027183513196992 0.2110939588955505 -0.4609695701212364 -0.8619433832567233 -0.49829810211989345 0.7078763768337045 -0.5006096648532663,115.1090957365773 -14.979308295659042 1132.8555428926093,-1
000002,000027,1,0.6921765804290771,0.8933340986582005 0.44666780204390116 0.04941723172953871 0.2679954614188655 -0.4412376212872291 -0.8564390195569546 -0.3607389926711971 0.7783297734110256 -0.5138775564164211,263.520974038698 67.05142967277968 1161.9123660763962,-1
000002,000047,1,0.4216906726360321,0.9710317910034336 0.22656760200271348 -0.07592353115736908 0.05481117290402576 -0.5204613228427701 -0.8521242554637434 -0.23257901062982653 0.8232782841466755 -0.5178029264758526,235.86999731795416 -119.82877146264084 1309.5495491118827,-1
000002,000058,1,0.818540632724762,0.9390523495726064 0.022001110284563474 -0.34306943307210264 -0.2893630325655487 -0.48821490303045834 -0.8233560856904077 -0.18560635804475195 0.8724460783367688 -0.45209304379536386,132.8083956870906 -37.404640001502 1174.8631465583403,-1
000002,000061,1,0.40058887004852295,0.9393475405835384 -0.20769434994323688 -0.2729271972547147 -0.3420818019480033 -0.5102537031599663 -0.7890634950291061 0.024621916571719943 0.8345682808573528 -0.5503540186199589,265.1428408243861 -136.66885098271905 1258.8902103527632,-1
000002,000069,1,0.6075417995452881,0.9677362888213994 0.14829753125134926 -0.20370154030576254 -0.19215334987330795 -0.08857745054684552 -0.9773592611660705 -0.16298332868932092 0.9849679575901827 -0.057223745857576835,148.72599419071088 132.2233873968893 1241.1476999894371,-1
000002,000079,1,0.8779907822608948,0.03118674747281802 0.9765224296335244 -0.2131462671610871 0.5472143145067063 -0.19513290785339965 -0.8139285240557874 -0.8364113107682263 -0.09125290513356599 -0.5404526126531932,23.710266587096022 137.98184992976005 1001.2819485950529,-1
000002,000089,1,0.9006192684173584,0.3023121750121489 0.6828377894987678 -0.6650863869241804 0.03904355908936069 -0.7060189931428271 -0.7071158192370082 -0.9524090241766191 0.187802381651634 -0.2400985549996395,-65.3716761943322 123.32819320570894 914.2283925773739,-1
000002,000096,1,0.8671569228172302,-0.523931749117762 0.8439798533392844 -0.11486308991056626 0.13067960760064035 -0.05360827560709902 -0.9899742385253144 -0.8416759248212732 -0.5336891978894022 -0.08220387845120936,159.50059000980625 149.52038306049306 892.4640879735991,-1
000002,000097,1,0.882702648639679,-0.5757980636388955 0.7983576152034634 -0.17630005149272424 0.6926369005050389 0.36174965383754476 -0.624012269115912 -0.434408464430047 -0.48141697746865475 -0.7612666942908204,283.5893451889475 69.01782861541349 854.9225753296914,-1
000002,000102,1,0.9184925556182861,-0.7220235237832546 0.678926119355947 -0.13319667998822643 0.622525727053332 0.553499770574932 -0.5532627975295447 -0.3019002322959229 -0.48238711470122386 -0.8222888308312937,152.5176422578019 93.36555238115035 901.6537465484372,-1
000002,000107,1,0.834073543548584,-0.7851878706222228 0.6185106681278254 -0.03040659862285039 0.5795695704568311 0.716683475601968 -0.3878967759592333 -0.2181263872809163 -0.3221945828395543 -0.9212011343678546,-8.456491809708014 183.21929174910974 950.8819200242211,-1
000002,000110,1,0.8924045562744141,-0.5497582514491317 0.8192317305390016 -0.1631724138500938 0.6059946124090128 0.2566991826132816 -0.7529117208391192 -0.5749229467457739 -0.5128010348310015 -0.6375725088030462,90.23904526389792 128.50209458895307 947.7029661606131,-1
000002,000115,1,0.8670268058776855,-0.22271241150677712 0.9540249497721542 -0.2005880778438106 0.3019022520344558 -0.12814712188332322 -0.944686903354516 -0.9269596603829965 -0.270951490797263 -0.2594823262909842,-141.18457992808754 40.231277961926594 987.5322008001148,-1
000002,000119,1,0.855928361415863,0.24059586508535813 0.9335744509792564 -0.26561696892820763 0.7270538741877209 -0.3546388924863342 -0.5878978822590641 -0.6430445503481497 -0.051672046745283196 -0.7640835725578059,217.39855902584944 88.57077479045363 816.4649189065216,-1
000002,000124,1,0.8447927832603455,0.22868638622436044 0.9669560798545757 -0.11268751655757647 0.9553813576070639 -0.24515047079548502 -0.16476561596897443 -0.18694651184904787 -0.06997989926417038 -0.9798743875652891,70.2846557722284 183.78958780568217 957.5245746788357,-1
000002,000126,1,0.87752765417099,0.4239110914790396 0.9034662578454918 -0.06362473933709048 0.8455147120608114 -0.4199437086906994 -0.3297759136441355 -0.3246602196293419 0.08600001433583879 -0.94191280876972,175.83611458307706 126.35959469618889 932.9759104714914,-1
000002,000136,1,0.8996054530143738,0.03364814854472564 0.9072625432120203 0.41921650705091423 0.7547998517668946 0.25186806384296123 -0.6056729003254744 -0.6550915858658132 0.33680432909993174 -0.6763267391042282,-99.43732506865182 150.4722319590052 906.8502226988703,-1
000002,000153,1,0.916903018951416,-0.3549794497222767 0.9033866085396027 -0.240587251919515 0.5911253887008361 0.017523371407693444 -0.8063893019427982 -0.7242653968733802 -0.42846886347297464 -0.5402351968596848,97.46744399013554 -6.732813285902422 950.096163007066,-1
